2026-06-20 15:33:49.314 | INFO     | app.services.serial_manager:connect:372 | Подключение к COM3...
2026-06-20 15:33:49.395 | INFO     | __main__:main:61 | Приложение готово к работе
2026-06-20 15:33:49.395 | INFO     | __main__:main:62 | Нажмите Ctrl+C для выхода
2026-06-20 15:33:49.396 | INFO     | app.services.serial_manager:_connect:81 | Подключено к COM3
2026-06-20 15:33:49.460 | INFO     | app.services.serial_manager:_on_data_sent:458 | Порт открыт: COM3
2026-06-20 15:33:49.460 | INFO     | app.controllers.connection_controller:_on_manager_connected:100 | Подключено к COM3
2026-06-20 15:33:49.461 | INFO     | app.ui.main_window:_on_coordinates_connected:821 | Координаты по программному счётчику (обновление по ok)
2026-06-20 15:33:49.461 | INFO     | app.controllers.run_controller:_on_line_sent:188 | → Connected to COM3
2026-06-20 15:34:06.868 | INFO     | app.controllers.connection_controller:refresh_ports:71 | Обновление списка портов...
2026-06-20 15:34:06.873 | INFO     | app.controllers.connection_controller:_on_ports_updated:120 | Получено портов: 1
2026-06-20 15:34:06.875 | INFO     | app.services.serial_manager:set_selected_port:324 | Выбран порт: COM3
2026-06-20 15:34:06.876 | INFO     | app.services.serial_manager:set_selected_port:324 | Выбран порт: COM3
2026-06-20 15:34:07.384 | INFO     | app.controllers.connection_controller:refresh_ports:71 | Обновление списка портов...
2026-06-20 15:34:07.389 | INFO     | app.controllers.connection_controller:_on_ports_updated:120 | Получено портов: 1
2026-06-20 15:34:07.391 | INFO     | app.services.serial_manager:set_selected_port:324 | Выбран порт: COM3
2026-06-20 15:34:07.392 | INFO     | app.services.serial_manager:set_selected_port:324 | Выбран порт: COM3
2026-06-20 15:34:09.208 | INFO     | app.ui.main_window:_on_disconnect:592 | Отключение...
2026-06-20 15:34:09.210 | INFO     | app.services.serial_manager:force_close:338 | Принудительное закрытие порта COM3
2026-06-20 15:34:09.210 | INFO     | app.controllers.connection_controller:_on_manager_disconnected:107 | Отключено
2026-06-20 15:34:09.211 | INFO     | app.services.serial_manager:_disconnect:102 | Отключено
2026-06-20 15:34:09.212 | INFO     | app.ui.main_window:_on_coordinates_disconnected:827 | Автообновление координат выключено
2026-06-20 15:34:09.212 | INFO     | app.services.serial_manager:set_selected_port:324 | Выбран порт: None
2026-06-20 15:34:09.841 | INFO     | app.controllers.connection_controller:connect_to_port:86 | Подключение к COM3...
2026-06-20 15:34:09.842 | INFO     | app.services.serial_manager:connect:372 | Подключение к COM3...
2026-06-20 15:34:09.846 | INFO     | app.services.serial_manager:_connect:81 | Подключено к COM3
2026-06-20 15:34:09.847 | INFO     | app.services.serial_manager:_on_data_sent:458 | Порт открыт: COM3
2026-06-20 15:34:09.847 | INFO     | app.controllers.connection_controller:_on_manager_connected:100 | Подключено к COM3
2026-06-20 15:34:09.850 | INFO     | app.ui.main_window:_on_coordinates_connected:821 | Координаты по программному счётчику (обновление по ok)
2026-06-20 15:34:09.850 | INFO     | app.controllers.run_controller:_on_line_sent:188 | → Connected to COM3
2026-06-20 15:34:24.698 | INFO     | app.ui.main_window:closeEvent:913 | Закрытие приложения...
2026-06-20 15:34:24.698 | INFO     | app.controllers.connection_controller:disconnect_from_port:95 | Отключение...
2026-06-20 15:34:24.699 | INFO     | app.services.serial_manager:disconnect:381 | Отключение...
2026-06-20 15:34:24.700 | INFO     | app.controllers.connection_controller:_on_manager_disconnected:107 | Отключено
2026-06-20 15:34:24.701 | INFO     | app.services.serial_manager:_disconnect:102 | Отключено
2026-06-20 15:34:24.703 | INFO     | app.ui.main_window:_on_coordinates_disconnected:827 | Автообновление координат выключено
2026-06-20 15:34:24.737 | INFO     | app.ui.main_window:closeEvent:936 | Окно закрыто, настройки сохранены
2026-06-20 15:34:24.767 | INFO     | __main__:main:67 | Завершение работы приложения (код: 0)
2026-06-20 15:40:51.033 | INFO     | app.utils.logger:setup_logging:51 | Логирование настроено
2026-06-20 15:40:51.206 | INFO     | __main__:main:38 | ==================================================
2026-06-20 15:40:51.207 | INFO     | __main__:main:39 | Запуск приложения Delta Robot - G-code Sender
2026-06-20 15:40:51.207 | INFO     | __main__:main:40 | Python: 3.14.0 (tags/v3.14.0:ebf955d, Oct  7 2025, 10:15:03) [MSC v.1944 64 bit (AMD64)]
2026-06-20 15:40:51.207 | INFO     | __main__:main:41 | Рабочая директория: D:\github\delta-robot-program
2026-06-20 15:40:51.207 | INFO     | __main__:main:42 | ==================================================
2026-06-20 15:40:51.228 | INFO     | __main__:load_styles:19 | Стили загружены: app\ui\styles.qss
2026-06-20 15:40:51.229 | INFO     | __main__:main:57 | Создание главного окна...
